sex,metric,measurement_type,age_weeks,measurement_value,value
Girl,Weight_kg,z-score,44,-3,2.65
Girl,Weight_kg,z-score,44,-2,3.03
Girl,Weight_kg,z-score,44,-1,3.47
Girl,Weight_kg,z-score,44,0,3.96
Girl,Weight_kg,z-score,44,1,4.54
Girl,Weight_kg,z-score,44,2,5.19
Girl,Weight_kg,z-score,44,3,5.94
Girl,Weight_kg,z-score,45,-3,2.79
Girl,Weight_kg,z-score,45,-2,3.19
Girl,Weight_kg,z-score,45,-1,3.64
Girl,Weight_kg,z-score,45,0,4.16
Girl,Weight_kg,z-score,45,1,4.76
Girl,Weight_kg,z-score,45,2,5.44
Girl,Weight_kg,z-score,45,3,6.22
Girl,Weight_kg,z-score,46,-3,2.93
Girl,Weight_kg,z-score,46,-2,3.34
Girl,Weight_kg,z-score,46,-1,3.82
Girl,Weight_kg,z-score,46,0,4.36
Girl,Weight_kg,z-score,46,1,4.98
Girl,Weight_kg,z-score,46,2,5.69
Girl,Weight_kg,z-score,46,3,6.49
Girl,Weight_kg,z-score,47,-3,3.06
Girl,Weight_kg,z-score,47,-2,3.5
Girl,Weight_kg,z-score,47,-1,3.99
Girl,Weight_kg,z-score,47,0,4.55
Girl,Weight_kg,z-score,47,1,5.19
Girl,Weight_kg,z-score,47,2,5.93
Girl,Weight_kg,z-score,47,3,6.76
Girl,Weight_kg,z-score,48,-3,3.2
Girl,Weight_kg,z-score,48,-2,3.64
Girl,Weight_kg,z-score,48,-1,4.16
Girl,Weight_kg,z-score,48,0,4.74
Girl,Weight_kg,z-score,48,1,5.4
Girl,Weight_kg,z-score,48,2,6.16
Girl,Weight_kg,z-score,48,3,7.03
Girl,Weight_kg,z-score,49,-3,3.32
Girl,Weight_kg,z-score,49,-2,3.79
Girl,Weight_kg,z-score,49,-1,4.32
Girl,Weight_kg,z-score,49,0,4.92
Girl,Weight_kg,z-score,49,1,5.61
Girl,Weight_kg,z-score,49,2,6.39
Girl,Weight_kg,z-score,49,3,7.28
Girl,Weight_kg,z-score,50,-3,3.45
Girl,Weight_kg,z-score,50,-2,3.93
Girl,Weight_kg,z-score,50,-1,4.48
Girl,Weight_kg,z-score,50,0,5.1
Girl,Weight_kg,z-score,50,1,5.81
Girl,Weight_kg,z-score,50,2,6.62
Girl,Weight_kg,z-score,50,3,7.54
Girl,Weight_kg,z-score,51,-3,3.57
Girl,Weight_kg,z-score,51,-2,4.07
Girl,Weight_kg,z-score,51,-1,4.63
Girl,Weight_kg,z-score,51,0,5.27
Girl,Weight_kg,z-score,51,1,6.0
Girl,Weight_kg,z-score,51,2,6.83
Girl,Weight_kg,z-score,51,3,7.78
Girl,Weight_kg,z-score,52,-3,3.69
Girl,Weight_kg,z-score,52,-2,4.2
Girl,Weight_kg,z-score,52,-1,4.78
Girl,Weight_kg,z-score,52,0,5.44
Girl,Weight_kg,z-score,52,1,6.19
Girl,Weight_kg,z-score,52,2,7.05
Girl,Weight_kg,z-score,52,3,8.02
Girl,Weight_kg,z-score,53,-3,3.8
Girl,Weight_kg,z-score,53,-2,4.33
Girl,Weight_kg,z-score,53,-1,4.92
Girl,Weight_kg,z-score,53,0,5.6
Girl,Weight_kg,z-score,53,1,6.38
Girl,Weight_kg,z-score,53,2,7.26
Girl,Weight_kg,z-score,53,3,8.26
Girl,Weight_kg,z-score,54,-3,3.91
Girl,Weight_kg,z-score,54,-2,4.45
Girl,Weight_kg,z-score,54,-1,5.07
Girl,Weight_kg,z-score,54,0,5.76
Girl,Weight_kg,z-score,54,1,6.56
Girl,Weight_kg,z-score,54,2,7.46
Girl,Weight_kg,z-score,54,3,8.48
Girl,Weight_kg,z-score,55,-3,4.02
Girl,Weight_kg,z-score,55,-2,4.57
Girl,Weight_kg,z-score,55,-1,5.2
Girl,Weight_kg,z-score,55,0,5.92
Girl,Weight_kg,z-score,55,1,6.73
Girl,Weight_kg,z-score,55,2,7.65
Girl,Weight_kg,z-score,55,3,8.71
Girl,Weight_kg,z-score,56,-3,4.12
Girl,Weight_kg,z-score,56,-2,4.69
Girl,Weight_kg,z-score,56,-1,5.33
Girl,Weight_kg,z-score,56,0,6.07
Girl,Weight_kg,z-score,56,1,6.9
Girl,Weight_kg,z-score,56,2,7.85
Girl,Weight_kg,z-score,56,3,8.92
Girl,Weight_kg,z-score,57,-3,4.23
Girl,Weight_kg,z-score,57,-2,4.8
Girl,Weight_kg,z-score,57,-1,5.46
Girl,Weight_kg,z-score,57,0,6.21
Girl,Weight_kg,z-score,57,1,7.06
Girl,Weight_kg,z-score,57,2,8.03
Girl,Weight_kg,z-score,57,3,9.13
Girl,Weight_kg,z-score,58,-3,4.32
Girl,Weight_kg,z-score,58,-2,4.91
Girl,Weight_kg,z-score,58,-1,5.59
Girl,Weight_kg,z-score,58,0,6.35
Girl,Weight_kg,z-score,58,1,7.22
Girl,Weight_kg,z-score,58,2,8.21
Girl,Weight_kg,z-score,58,3,9.34
Girl,Weight_kg,z-score,59,-3,4.42
Girl,Weight_kg,z-score,59,-2,5.02
Girl,Weight_kg,z-score,59,-1,5.71
Girl,Weight_kg,z-score,59,0,6.49
Girl,Weight_kg,z-score,59,1,7.38
Girl,Weight_kg,z-score,59,2,8.39
Girl,Weight_kg,z-score,59,3,9.54
Girl,Weight_kg,z-score,60,-3,4.51
Girl,Weight_kg,z-score,60,-2,5.12
Girl,Weight_kg,z-score,60,-1,5.82
Girl,Weight_kg,z-score,60,0,6.62
Girl,Weight_kg,z-score,60,1,7.53
Girl,Weight_kg,z-score,60,2,8.56
Girl,Weight_kg,z-score,60,3,9.73
Girl,Weight_kg,z-score,61,-3,4.59
Girl,Weight_kg,z-score,61,-2,5.22
Girl,Weight_kg,z-score,61,-1,5.94
Girl,Weight_kg,z-score,61,0,6.75
Girl,Weight_kg,z-score,61,1,7.67
Girl,Weight_kg,z-score,61,2,8.72
Girl,Weight_kg,z-score,61,3,9.92
Girl,Weight_kg,z-score,62,-3,4.68
Girl,Weight_kg,z-score,62,-2,5.32
Girl,Weight_kg,z-score,62,-1,6.05
Girl,Weight_kg,z-score,62,0,6.87
Girl,Weight_kg,z-score,62,1,7.81
Girl,Weight_kg,z-score,62,2,8.88
Girl,Weight_kg,z-score,62,3,10.1
Girl,Weight_kg,z-score,63,-3,4.76
Girl,Weight_kg,z-score,63,-2,5.41
Girl,Weight_kg,z-score,63,-1,6.15
Girl,Weight_kg,z-score,63,0,6.99
Girl,Weight_kg,z-score,63,1,7.95
Girl,Weight_kg,z-score,63,2,9.04
Girl,Weight_kg,z-score,63,3,10.28
Girl,Weight_kg,z-score,64,-3,4.84
Girl,Weight_kg,z-score,64,-2,5.5
Girl,Weight_kg,z-score,64,-1,6.25
Girl,Weight_kg,z-score,64,0,7.11
Girl,Weight_kg,z-score,64,1,8.08
Girl,Weight_kg,z-score,64,2,9.19
Girl,Weight_kg,z-score,64,3,10.45
